@relation teste_weka

@attribute Breed {Australian_Shepherd,Chihuahua,Siberian_Husky,Boxer,Labrador_Retriever,Bulldog,Rottweiler,German_Shepherd,Poodle,Doberman,Great_Dane,Beagle,Golden_Retriever,Dachshund,Yorkshire_Terrier}
@attribute Breed_Size {Medium,Small,Large}
@attribute Sex {Male,Female}
@attribute Age numeric
@attribute Weight_lbs numeric
@attribute SpayNeuter_Status {Neutered,Spayed}
@attribute Daily_Activity_Level {Active,Very_Active,Moderate,Low}
@attribute Diet {Home_cooked,Wet_food,Special_diet,Hard_food}
@attribute Food_Brand {Wellness,Special,Purina,Iams,Blue_Buffalo,Royal_Canin,Nutro,Pedigree,Hills_Science}
@attribute Daily_Walk_Distance_miles numeric
@attribute Other_Pets_in_Household {No,Yes}
@attribute Medications {Yes,No}
@attribute Seizures {No,Yes}
@attribute Hours_of_Sleep numeric
@attribute Play_Time_hrs numeric
@attribute Owner_Activity_Level {Active,Low,Moderate,Very_Active}
@attribute Annual_Vet_Visits numeric
@attribute Average_Temperature_F numeric
@attribute Synthetic {Yes}
@attribute Healthy {Yes,No}

@data
Bulldog,Medium,Male,11,54,Neutered,Active,Special_diet,Purina,1,No,Yes,No,10,2,Active,1,80,Yes,Yes
Great_Dane,?,Male,13,59,Spayed,Moderate,Hard_food,Pedigree,3,Yes,Yes,No,11,1,Active,2,66,Yes,No
Dachshund,Small,Male,9,43,?,Very_Active,Hard_food,Pedigree,0,Yes,No,No,9,1,Low,0,66,Yes,No
Great_Dane,Large,Male,?,57,Spayed,?,Wet_food,Nutro,2,No,Yes,No,10,1,Low,1,72,Yes,Yes
Rottweiler,Large,Male,6,48,Neutered,Moderate,Home_cooked,Special,4,Yes,Yes,No,?,2,Low,1,55,Yes,Yes
Dachshund,Small,Female,5,77,?,Low,Wet_food,Royal_Canin,5,Yes,No,No,13,1,Moderate,0,90,Yes,No
Boxer,Medium,Male,12,?,Spayed,?,Wet_food,Wellness,4,No,No,No,13,1,Very_Active,0,63,Yes,No
Australian_Shepherd,?,Male,8,60,?,Moderate,Wet_food,Wellness,1,No,No,No,11,1,Low,3,74,Yes,Yes
?,Large,Female,8,?,Neutered,Very_Active,Home_cooked,Special,5,No,No,Yes,8,3,?,1,59,Yes,Yes
Chihuahua,Small,Female,8,57,Spayed,?,Hard_food,Iams,1,Yes,No,Yes,10,0,Moderate,0,71,Yes,No
Labrador_Retriever,Large,Male,13,33,?,Moderate,?,Special,6,Yes,Yes,No,11,2,Moderate,3,?,Yes,No
Bulldog,Medium,Male,7,56,Spayed,Low,Wet_food,Purina,2,No,Yes,No,12,1,Active,1,60,Yes,Yes
German_Shepherd,?,Male,11,35,?,Moderate,Wet_food,Purina,4,Yes,Yes,No,12,3,?,1,91,Yes,No
Doberman,Large,Female,6,54,Neutered,Low,Special_diet,Purina,1,No,No,No,13,1,Very_Active,0,67,Yes,Yes
Rottweiler,Large,Male,10,63,Neutered,Very_Active,Special_diet,Purina,3,No,Yes,No,9,1,Moderate,3,93,Yes,Yes
Beagle,Small,Male,7,57,?,Active,Special_diet,Wellness,2,Yes,Yes,No,13,4,Very_Active,1,52,Yes,Yes
Bulldog,Medium,Female,12,74,Neutered,Very_Active,?,Special,1,No,No,No,14,2,?,2,65,Yes,Yes
German_Shepherd,Large,Male,13,53,Spayed,?,Wet_food,Royal_Canin,3,No,No,No,13,3,Moderate,1,47,Yes,Yes
German_Shepherd,Large,Female,9,45,Neutered,Very_Active,Special_diet,Purina,1,No,No,No,11,2,Very_Active,1,54,Yes,Yes
Labrador_Retriever,Large,Male,1,51,?,Very_Active,Special_diet,Pedigree,4,No,Yes,No,12,1,Low,0,65,Yes,No
Golden_Retriever,Large,Male,12,46,Neutered,?,Wet_food,Hills_Science,4,No,No,No,11,1,?,?,?,Yes,Yes
Poodle,Small,Male,4,38,?,Very_Active,Wet_food,Pedigree,3,Yes,No,No,10,2,?,0,60,Yes,Yes
Great_Dane,Large,Female,?,38,?,Active,Hard_food,Iams,?,No,Yes,No,12,2,Active,1,48,Yes,No
Beagle,Small,Male,12,69,Neutered,?,Home_cooked,Special,3,Yes,No,No,9,3,?,2,97,Yes,Yes
Chihuahua,Small,Female,1,29,Neutered,Active,Wet_food,Wellness,4,Yes,Yes,No,9,3,Very_Active,3,71,?,Yes
Dachshund,Small,Female,1,46,Spayed,Very_Active,Hard_food,Pedigree,4,Yes,Yes,No,10,1,Active,3,69,Yes,Yes
Golden_Retriever,Large,Female,8,56,Spayed,Low,Wet_food,Blue_Buffalo,1,Yes,Yes,Yes,10,3,?,1,?,Yes,No
Labrador_Retriever,Large,Male,5,58,?,Moderate,Special_diet,Blue_Buffalo,4,Yes,No,No,10,3,Very_Active,1,55,Yes,Yes
Yorkshire_Terrier,Small,Male,2,45,?,Low,Special_diet,Nutro,2,No,No,No,10,2,Active,1,78,Yes,Yes
Golden_Retriever,Large,Female,3,54,Spayed,?,Hard_food,Wellness,0,No,Yes,?,8,3,Very_Active,2,76,Yes,Yes
Great_Dane,Large,Female,1,34,?,Low,Home_cooked,Special,2,No,Yes,No,12,2,Very_Active,1,61,Yes,Yes
Doberman,Large,Female,8,27,Neutered,Low,Home_cooked,Special,2,Yes,Yes,No,10,?,Low,2,64,Yes,Yes
Yorkshire_Terrier,Small,Male,5,27,?,Very_Active,Home_cooked,Special,1,Yes,Yes,No,11,0,Very_Active,3,73,Yes,Yes
Rottweiler,Large,Male,2,48,?,?,Wet_food,Purina,2,Yes,Yes,No,?,2,?,2,100,Yes,Yes
Beagle,?,Female,3,56,?,Very_Active,Home_cooked,Special,3,Yes,No,No,12,0,Low,1,61,Yes,Yes
Beagle,Small,Male,9,34,?,?,Hard_food,Blue_Buffalo,2,Yes,No,No,10,0,Moderate,1,93,Yes,Yes
Rottweiler,Large,Female,4,77,?,Moderate,Home_cooked,Special,1,No,No,No,12,0,Low,3,95,Yes,Yes
Beagle,Small,Male,11,74,Neutered,Moderate,Home_cooked,Special,1,Yes,Yes,No,9,1,Very_Active,3,53,Yes,Yes
Dachshund,Small,?,7,51,?,Very_Active,Special_diet,Wellness,3,No,Yes,No,11,2,Very_Active,0,72,Yes,Yes
Dachshund,Small,Male,6,38,Spayed,Low,Home_cooked,Special,1,No,Yes,No,9,2,Very_Active,2,53,Yes,Yes
Great_Dane,Large,Male,8,46,?,Active,Hard_food,Purina,2,No,Yes,No,9,1,Moderate,0,88,Yes,No
Yorkshire_Terrier,Small,Female,13,16,Neutered,?,Home_cooked,Special,0,No,No,No,13,1,Very_Active,1,53,?,Yes
Australian_Shepherd,Medium,Female,6,60,Spayed,Low,Special_diet,Pedigree,2,No,Yes,No,12,2,Very_Active,1,81,Yes,Yes
Poodle,Small,Female,6,52,Spayed,Very_Active,Special_diet,Purina,4,Yes,No,No,10,3,Very_Active,3,67,Yes,Yes
Rottweiler,Large,Female,10,41,?,Moderate,Special_diet,Wellness,3,No,?,No,11,3,?,2,64,Yes,Yes
Yorkshire_Terrier,Small,Male,5,70,Spayed,Moderate,Special_diet,Royal_Canin,3,Yes,No,No,10,3,Active,1,?,Yes,Yes
Bulldog,Medium,Male,12,48,Spayed,?,Hard_food,Nutro,2,Yes,Yes,No,11,1,Low,0,59,Yes,No
Yorkshire_Terrier,Small,Female,10,38,Neutered,Very_Active,Wet_food,Nutro,3,Yes,No,No,12,0,?,3,69,Yes,Yes
Bulldog,Medium,Female,8,57,Spayed,Moderate,Home_cooked,Special,1,Yes,Yes,No,11,1,Low,0,84,Yes,Yes
Dachshund,Small,?,6,86,Spayed,?,Home_cooked,Special,4,Yes,?,No,11,1,Active,3,68,Yes,Yes
Doberman,Large,Male,11,47,?,Very_Active,Special_diet,?,1,Yes,No,No,10,0,Very_Active,?,46,Yes,Yes
Australian_Shepherd,Medium,Male,2,70,Spayed,Active,Home_cooked,Special,3,No,No,Yes,13,1,?,1,79,Yes,Yes
Doberman,Large,Female,11,43,Neutered,Low,Wet_food,Pedigree,2,No,No,No,10,3,Low,3,57,Yes,Yes
Rottweiler,Large,Female,12,26,?,Very_Active,Special_diet,Iams,1,No,No,No,9,3,Active,3,45,Yes,Yes
Chihuahua,Small,Female,11,47,?,Active,Special_diet,?,4,Yes,No,No,9,0,Moderate,1,73,Yes,Yes
Poodle,Small,Male,5,?,?,Very_Active,Hard_food,Purina,5,No,Yes,No,10,?,Very_Active,0,56,Yes,No
Dachshund,Small,Male,6,36,Neutered,Moderate,Home_cooked,Special,2,No,Yes,No,10,0,Very_Active,3,99,Yes,Yes
Great_Dane,Large,Male,10,44,Neutered,?,Home_cooked,Special,4,Yes,No,No,9,2,Active,2,63,Yes,Yes
Labrador_Retriever,Large,Male,11,47,Neutered,Low,Hard_food,Blue_Buffalo,0,Yes,Yes,No,12,1,Very_Active,1,66,Yes,No
?,Small,Male,7,24,?,Very_Active,Special_diet,Wellness,4,Yes,No,No,10,0,Low,2,71,?,Yes
German_Shepherd,Large,Female,7,49,Spayed,Moderate,?,Iams,4,No,Yes,Yes,13,2,Very_Active,?,62,Yes,No
Great_Dane,Large,Female,9,45,Spayed,Very_Active,Special_diet,Nutro,2,No,Yes,No,12,1,Very_Active,1,88,Yes,Yes
Great_Dane,Large,Female,6,46,?,Active,Wet_food,Nutro,3,Yes,Yes,Yes,11,2,Low,1,73,Yes,No
Rottweiler,Large,Female,?,33,Spayed,Moderate,Home_cooked,Special,2,No,No,No,12,0,Very_Active,?,57,Yes,Yes
Chihuahua,Small,Male,2,29,Neutered,Very_Active,Home_cooked,Special,1,No,Yes,No,13,1,Low,4,82,Yes,Yes
Poodle,Small,Male,10,56,Neutered,Active,?,Purina,3,Yes,No,No,10,3,Moderate,2,57,Yes,Yes
Doberman,Large,Female,12,22,Spayed,Active,Special_diet,Blue_Buffalo,1,No,Yes,Yes,8,?,Moderate,0,61,Yes,No
Australian_Shepherd,Medium,Male,8,57,?,?,Hard_food,Pedigree,4,Yes,Yes,No,10,3,Very_Active,1,100,Yes,No
Bulldog,Medium,Female,4,32,?,?,Home_cooked,Special,1,Yes,?,No,10,1,Low,1,65,Yes,Yes
Boxer,Medium,Female,8,83,Neutered,Low,Special_diet,Iams,2,No,Yes,No,11,1,?,2,64,Yes,Yes
Siberian_Husky,Medium,Male,12,86,Neutered,Very_Active,Wet_food,Pedigree,2,Yes,No,Yes,10,1,?,1,70,Yes,No
Great_Dane,Large,Female,13,55,?,Active,Home_cooked,Special,4,Yes,Yes,No,11,2,Low,2,30,Yes,Yes
Golden_Retriever,Large,Female,4,75,Spayed,Low,Home_cooked,Special,1,No,Yes,Yes,10,2,?,1,59,Yes,Yes
Chihuahua,Small,Male,10,20,Neutered,Active,Wet_food,Iams,4,No,Yes,No,11,2,Active,4,78,Yes,No
Labrador_Retriever,Large,Female,13,57,?,Very_Active,Home_cooked,Special,5,Yes,Yes,No,10,1,Active,1,54,Yes,Yes
Labrador_Retriever,Large,Male,8,79,Neutered,?,Home_cooked,?,5,No,Yes,No,10,0,Moderate,1,82,Yes,Yes
Chihuahua,Small,Male,?,69,?,?,Wet_food,Nutro,2,No,Yes,No,11,1,Moderate,4,100,Yes,No
Golden_Retriever,Large,Male,7,61,?,Moderate,Hard_food,Purina,3,No,No,No,12,2,?,3,98,Yes,Yes
Dachshund,Small,Female,10,52,Spayed,Active,Special_diet,Iams,3,No,Yes,No,11,3,Active,2,60,Yes,Yes
Beagle,Small,Female,2,42,?,Low,Hard_food,Hills_Science,3,?,Yes,No,9,2,?,2,81,Yes,Yes
Beagle,Small,Male,8,42,Neutered,?,Hard_food,Pedigree,2,No,Yes,No,11,2,Very_Active,1,96,Yes,Yes
Poodle,Small,Female,2,54,Neutered,Very_Active,Special_diet,Iams,3,No,No,No,11,1,?,3,52,Yes,Yes
Chihuahua,Small,Male,11,53,Neutered,Active,Wet_food,Pedigree,2,No,No,No,14,4,Very_Active,0,58,Yes,Yes
Boxer,Medium,Female,9,34,?,Moderate,Home_cooked,Special,5,Yes,No,No,9,1,Low,1,57,Yes,Yes
Siberian_Husky,Medium,Male,3,62,?,?,Hard_food,Nutro,3,No,Yes,No,12,0,Moderate,1,86,Yes,No
Poodle,Small,Male,9,59,?,Low,Special_diet,Pedigree,3,Yes,No,No,13,0,Very_Active,?,79,Yes,Yes
Chihuahua,Small,Male,2,48,?,Very_Active,Special_diet,Iams,4,No,No,No,12,1,?,2,62,Yes,Yes
Beagle,Small,Male,5,58,?,Very_Active,Special_diet,Wellness,3,No,Yes,No,11,3,Very_Active,0,83,Yes,Yes
Australian_Shepherd,Medium,Male,12,77,Neutered,?,Home_cooked,?,3,Yes,No,No,14,1,Active,1,47,Yes,Yes
Chihuahua,Small,Male,9,41,Spayed,?,Special_diet,Pedigree,1,Yes,No,No,9,0,Moderate,1,62,Yes,Yes
Labrador_Retriever,Large,Male,7,33,Neutered,?,Hard_food,Purina,6,No,No,No,11,1,Moderate,1,66,Yes,Yes
Poodle,Small,Male,6,44,?,?,Wet_food,Wellness,3,No,No,No,10,2,Active,1,37,Yes,Yes
Chihuahua,Small,?,13,30,Neutered,Low,Wet_food,Purina,4,No,No,No,10,3,Low,2,50,Yes,Yes
Doberman,Large,Male,10,58,?,Low,Hard_food,Pedigree,0,No,Yes,No,11,0,Active,0,30,Yes,No
Chihuahua,Small,Male,10,41,Spayed,Active,Home_cooked,Special,2,?,No,No,8,1,Moderate,0,65,Yes,Yes
Doberman,Large,Male,6,45,Neutered,?,Special_diet,Royal_Canin,1,Yes,No,?,11,1,Very_Active,2,62,Yes,Yes
Great_Dane,Large,Female,9,?,?,Low,Hard_food,Wellness,1,Yes,No,No,12,1,Active,1,61,Yes,No
Bulldog,Medium,Male,13,51,Neutered,Very_Active,Home_cooked,Special,5,No,?,No,11,2,Moderate,2,43,Yes,Yes
German_Shepherd,Large,Male,5,39,Neutered,Active,Hard_food,Royal_Canin,3,No,No,No,10,2,Low,1,70,Yes,Yes
Great_Dane,Large,Male,9,22,Neutered,Active,Special_diet,Royal_Canin,1,Yes,No,No,13,1,Active,2,59,Yes,Yes
Rottweiler,Large,Female,13,42,Neutered,Very_Active,Home_cooked,Special,4,Yes,Yes,No,10,1,?,2,52,Yes,Yes
Doberman,Large,Male,2,50,Spayed,Active,Home_cooked,Special,0,Yes,Yes,No,9,1,Active,1,65,Yes,Yes
Siberian_Husky,Medium,Female,5,10,?,?,Hard_food,Nutro,5,No,No,No,13,2,Very_Active,1,54,Yes,No
Dachshund,Small,Female,8,55,?,?,Hard_food,Wellness,4,No,No,No,9,1,Low,3,61,Yes,Yes
Boxer,Medium,Male,13,54,?,Low,Wet_food,Hills_Science,3,Yes,No,?,10,2,Active,1,93,Yes,No
Chihuahua,Small,?,10,54,Spayed,Active,Hard_food,Blue_Buffalo,1,Yes,No,No,8,2,Very_Active,3,49,Yes,Yes
Beagle,Small,Male,7,51,Spayed,?,Wet_food,Pedigree,3,No,No,No,9,0,Active,2,62,Yes,Yes
Rottweiler,Large,Male,12,34,Neutered,?,?,Nutro,2,Yes,No,No,11,2,Low,1,81,Yes,Yes
German_Shepherd,Large,Female,8,58,Neutered,Moderate,Home_cooked,Special,3,No,No,No,11,2,Active,2,82,Yes,Yes
Yorkshire_Terrier,Small,Male,5,27,?,?,Wet_food,Purina,1,?,Yes,No,10,2,Moderate,1,90,Yes,No
Great_Dane,?,Female,8,58,Neutered,Low,Wet_food,Hills_Science,4,No,No,No,13,2,?,0,81,Yes,Yes
Poodle,Small,Female,9,?,Neutered,?,Hard_food,Royal_Canin,2,No,Yes,No,10,2,Active,0,77,Yes,No
Labrador_Retriever,Large,Female,10,64,Spayed,Moderate,Special_diet,Royal_Canin,1,No,Yes,No,8,2,Low,3,87,Yes,Yes
Labrador_Retriever,Large,Female,4,37,Neutered,Low,Home_cooked,Special,5,Yes,Yes,No,11,2,Active,1,76,Yes,Yes
Beagle,Small,Female,12,28,Spayed,Very_Active,Wet_food,Royal_Canin,?,No,No,No,9,1,Very_Active,2,61,Yes,Yes
Australian_Shepherd,Medium,Female,1,44,Neutered,Low,Special_diet,Wellness,3,Yes,Yes,No,10,2,Active,2,88,Yes,Yes
?,Large,Female,3,43,Spayed,Low,Hard_food,Hills_Science,3,Yes,No,No,11,0,?,0,?,Yes,Yes
Poodle,Small,Male,7,62,?,Very_Active,?,Special,1,Yes,Yes,No,11,1,Low,1,48,Yes,Yes
Beagle,Small,?,4,60,Neutered,Active,Wet_food,Pedigree,2,Yes,No,No,11,1,Moderate,0,55,Yes,Yes
Chihuahua,Small,Male,6,64,?,?,Wet_food,Nutro,3,No,No,No,11,2,Very_Active,1,47,Yes,Yes
Australian_Shepherd,Medium,Female,?,50,?,Very_Active,Wet_food,Pedigree,2,Yes,No,?,10,1,Low,0,65,Yes,Yes
Labrador_Retriever,Large,Female,10,55,Spayed,Very_Active,Home_cooked,Special,1,No,No,No,11,3,Moderate,0,61,Yes,Yes
Beagle,Small,Female,5,78,?,Low,Special_diet,Hills_Science,2,Yes,Yes,No,8,2,?,2,65,Yes,Yes
Dachshund,Small,Male,7,32,Spayed,Active,Wet_food,Hills_Science,2,No,No,No,11,1,Very_Active,1,45,Yes,Yes
Boxer,Medium,Male,5,67,Neutered,Low,Wet_food,Wellness,2,Yes,No,No,12,3,Very_Active,0,73,?,Yes
Golden_Retriever,Large,Female,7,45,Neutered,Low,Wet_food,Purina,3,No,Yes,No,11,1,Active,0,53,?,No
Siberian_Husky,Medium,Female,13,68,?,Moderate,Wet_food,Purina,5,No,Yes,No,14,3,?,0,60,Yes,No
Chihuahua,Small,?,3,52,?,Low,Special_diet,Royal_Canin,4,?,No,No,13,0,Low,2,56,Yes,Yes
Poodle,Small,Male,3,56,Spayed,Very_Active,Special_diet,Nutro,3,Yes,Yes,No,10,1,Low,0,87,Yes,Yes
Australian_Shepherd,Medium,Male,1,43,Neutered,Moderate,Wet_food,Hills_Science,2,No,Yes,No,11,0,Active,2,65,Yes,No
Great_Dane,Large,Female,3,69,Spayed,Very_Active,Home_cooked,Special,1,Yes,Yes,No,12,2,Low,0,76,?,Yes
Great_Dane,Large,Female,5,47,Neutered,Active,Home_cooked,Special,2,No,Yes,No,9,3,Very_Active,2,48,Yes,Yes
Beagle,Small,?,8,25,?,Moderate,Special_diet,Iams,3,No,Yes,No,11,2,Moderate,1,69,Yes,Yes
Beagle,Small,Male,12,25,Neutered,?,Wet_food,Purina,4,No,No,No,11,1,Moderate,1,55,Yes,Yes
Golden_Retriever,Large,Female,12,42,?,Moderate,Home_cooked,Special,3,No,No,No,13,1,Moderate,3,57,Yes,Yes
Chihuahua,?,Male,5,44,?,Moderate,Special_diet,Royal_Canin,3,Yes,Yes,Yes,13,1,Active,0,47,Yes,No
Great_Dane,Large,Female,8,39,Spayed,Moderate,Wet_food,Nutro,4,Yes,Yes,No,11,3,Moderate,0,73,Yes,No
Bulldog,Medium,?,1,54,Spayed,Moderate,Hard_food,Iams,?,Yes,Yes,No,10,2,Moderate,2,77,Yes,No
Doberman,Large,Female,12,53,?,Moderate,Hard_food,Pedigree,4,Yes,Yes,No,11,2,Moderate,1,64,Yes,No
Boxer,Medium,Male,3,44,Spayed,Low,Hard_food,Nutro,2,No,Yes,No,10,2,Active,0,50,Yes,No
Siberian_Husky,Medium,Female,3,78,Spayed,Moderate,Hard_food,Nutro,1,No,Yes,No,11,2,Moderate,1,53,Yes,Yes
Great_Dane,Large,Male,4,38,Neutered,Very_Active,Home_cooked,Special,2,Yes,Yes,?,12,3,Moderate,1,78,Yes,Yes
Chihuahua,Small,Female,3,79,?,Very_Active,Wet_food,Nutro,?,Yes,Yes,?,12,0,Moderate,0,35,?,No
?,Small,Male,8,47,Spayed,Very_Active,Special_diet,Nutro,0,No,No,No,11,3,Very_Active,3,66,Yes,Yes
Dachshund,Small,Male,1,35,?,Active,Special_diet,Pedigree,2,No,Yes,No,12,1,?,4,37,Yes,Yes
Golden_Retriever,Large,Male,7,63,Spayed,Active,Special_diet,Purina,3,Yes,Yes,No,11,2,Low,1,72,Yes,Yes
Rottweiler,Large,Male,6,59,?,Moderate,Special_diet,Wellness,4,Yes,No,No,10,0,?,4,82,Yes,Yes
Golden_Retriever,Large,Female,9,50,Spayed,Low,Wet_food,Royal_Canin,1,Yes,No,No,10,2,Very_Active,0,30,Yes,No
Siberian_Husky,Medium,Female,5,45,Spayed,?,Special_diet,Wellness,1,No,No,No,11,0,Active,3,45,Yes,Yes
Boxer,Medium,Female,11,30,?,Moderate,Hard_food,Purina,1,No,No,No,12,1,Very_Active,0,81,Yes,No
Doberman,Large,Female,2,67,Spayed,?,Wet_food,Iams,1,Yes,Yes,No,11,2,Very_Active,1,63,Yes,Yes
Doberman,Large,Male,?,69,Spayed,Moderate,Special_diet,Wellness,2,Yes,Yes,No,8,1,?,2,44,Yes,Yes
Rottweiler,Large,Female,2,64,Spayed,Active,Home_cooked,?,2,No,No,No,9,0,Very_Active,4,65,Yes,Yes
Golden_Retriever,Large,Male,13,66,?,Moderate,Hard_food,Royal_Canin,1,?,No,No,9,1,Low,0,60,Yes,No
Siberian_Husky,Medium,Female,5,49,Neutered,?,Home_cooked,Special,1,Yes,Yes,No,14,0,Moderate,2,86,Yes,Yes
Australian_Shepherd,Medium,Female,1,55,Spayed,Active,?,Nutro,0,Yes,No,No,10,1,Active,0,68,Yes,Yes
Rottweiler,Large,Female,6,36,Spayed,Low,Home_cooked,Special,2,No,No,Yes,9,2,?,2,61,Yes,Yes
Boxer,Medium,Female,2,79,Neutered,Very_Active,Special_diet,?,1,Yes,Yes,No,?,2,Low,4,80,Yes,Yes
German_Shepherd,Large,Male,13,56,Spayed,Low,Wet_food,Iams,?,No,No,No,12,0,Moderate,4,54,?,Yes
Dachshund,Small,Male,11,60,Neutered,Low,Home_cooked,Special,3,No,Yes,No,10,1,?,0,55,Yes,No
Great_Dane,Large,Male,4,54,Neutered,?,Hard_food,Nutro,3,Yes,No,No,10,2,Active,0,90,Yes,Yes
Rottweiler,Large,Female,8,46,?,?,Wet_food,Blue_Buffalo,1,No,Yes,No,12,2,Very_Active,2,49,Yes,No
Dachshund,Small,Male,4,53,?,Low,Hard_food,Pedigree,2,No,Yes,No,10,0,?,1,72,Yes,Yes
Poodle,Small,Male,9,49,?,Active,Special_diet,Pedigree,2,No,Yes,No,10,0,Active,1,78,Yes,Yes
Bulldog,Medium,Male,7,80,?,?,Home_cooked,Special,3,No,No,No,12,1,Very_Active,4,76,Yes,Yes
German_Shepherd,Large,Male,6,50,Neutered,Low,Special_diet,Royal_Canin,1,Yes,Yes,No,11,0,?,?,60,Yes,Yes
Great_Dane,Large,Female,7,54,?,Active,?,Wellness,2,Yes,No,No,12,?,Moderate,1,94,Yes,Yes
Labrador_Retriever,Large,Male,3,46,?,Very_Active,Home_cooked,Special,3,No,Yes,No,13,2,?,2,68,Yes,Yes
Beagle,Small,Female,12,61,Spayed,Moderate,Special_diet,Iams,3,No,Yes,No,13,3,Active,1,66,Yes,Yes
Boxer,Medium,Male,9,43,Spayed,Low,Wet_food,Hills_Science,3,No,Yes,No,14,2,Active,1,75,Yes,No
German_Shepherd,Large,Female,1,33,Neutered,Active,Hard_food,Blue_Buffalo,3,No,Yes,No,10,1,?,0,78,Yes,No
Poodle,Small,Male,12,73,Spayed,?,Special_diet,Wellness,6,Yes,No,No,13,1,Low,0,44,Yes,Yes
Labrador_Retriever,Large,Male,13,39,Spayed,Very_Active,Hard_food,Wellness,2,No,Yes,No,9,1,?,2,70,Yes,Yes
Great_Dane,Large,Male,9,55,Spayed,Low,Home_cooked,Special,3,Yes,Yes,No,11,2,?,0,73,Yes,No
?,Large,Male,?,26,?,Very_Active,Special_diet,Hills_Science,4,No,Yes,No,11,1,Active,2,72,Yes,Yes
Poodle,Small,Male,8,?,?,Moderate,Wet_food,Pedigree,2,?,Yes,No,10,2,Active,4,58,Yes,Yes
Siberian_Husky,Medium,Male,7,21,Neutered,?,Wet_food,?,2,No,Yes,No,11,2,Very_Active,0,80,Yes,No
Yorkshire_Terrier,Small,Male,10,46,?,Active,Special_diet,Blue_Buffalo,0,?,Yes,No,13,1,Low,2,72,Yes,Yes
Rottweiler,Large,Female,1,58,Neutered,?,Hard_food,Royal_Canin,4,No,No,No,8,1,?,0,49,Yes,No
Golden_Retriever,?,Female,10,53,Neutered,Active,Special_diet,?,1,Yes,Yes,No,12,0,Moderate,3,66,Yes,Yes
Bulldog,Medium,Female,7,75,Neutered,Active,?,Hills_Science,0,No,Yes,No,10,0,?,2,84,Yes,Yes
Australian_Shepherd,Medium,Male,5,77,Neutered,Moderate,Wet_food,Purina,2,No,No,No,12,1,Active,1,53,Yes,Yes
Yorkshire_Terrier,Small,Female,8,57,?,Active,Home_cooked,Special,3,Yes,No,No,10,3,Active,0,63,Yes,Yes
Great_Dane,Large,Male,7,60,Neutered,?,Hard_food,Iams,3,Yes,No,Yes,12,2,Active,2,46,Yes,Yes
Labrador_Retriever,Large,Male,10,56,Neutered,Low,Wet_food,Iams,0,No,Yes,No,12,0,Very_Active,0,?,Yes,No
Poodle,Small,Male,5,23,?,Low,Special_diet,Iams,5,Yes,No,Yes,10,1,?,0,39,Yes,No
Doberman,Large,?,9,69,Spayed,Moderate,Special_diet,Wellness,3,Yes,No,No,13,2,?,2,84,Yes,Yes
Yorkshire_Terrier,Small,?,10,41,Neutered,Very_Active,Hard_food,Wellness,2,Yes,No,No,10,2,?,2,?,Yes,Yes
Poodle,Small,Female,6,81,?,Very_Active,Special_diet,Iams,5,Yes,Yes,No,11,2,Low,4,40,Yes,Yes
Yorkshire_Terrier,Small,Female,2,59,?,Very_Active,Home_cooked,Special,1,Yes,Yes,No,12,1,?,2,58,Yes,Yes
German_Shepherd,Large,Male,9,56,Neutered,Active,Wet_food,Pedigree,2,No,No,No,10,0,?,0,64,Yes,Yes
Labrador_Retriever,Large,Male,9,55,Spayed,Active,Wet_food,Hills_Science,2,No,No,No,10,1,Moderate,1,64,Yes,Yes
Bulldog,Medium,Male,1,55,?,Low,Home_cooked,Special,0,Yes,No,No,12,1,Very_Active,0,50,Yes,No
Rottweiler,Large,Male,13,34,Neutered,Moderate,Hard_food,Blue_Buffalo,1,No,Yes,No,10,2,Active,0,80,Yes,No
Beagle,?,Male,11,74,?,Moderate,Special_diet,Wellness,1,Yes,Yes,No,11,2,Active,3,55,Yes,No
German_Shepherd,Large,Male,7,24,Spayed,?,Wet_food,Purina,1,Yes,No,No,14,2,Very_Active,1,57,Yes,Yes
?,Medium,Male,?,?,Neutered,Moderate,Wet_food,Hills_Science,2,Yes,Yes,No,11,0,Low,0,96,Yes,No
Labrador_Retriever,Large,Female,11,46,Neutered,?,Hard_food,Hills_Science,1,No,Yes,No,12,3,Moderate,3,60,Yes,No
Bulldog,Medium,Female,5,66,Neutered,Moderate,Hard_food,Hills_Science,3,Yes,Yes,Yes,11,2,?,3,54,Yes,No
Labrador_Retriever,Large,Female,1,70,?,Moderate,Wet_food,Blue_Buffalo,5,Yes,No,No,12,2,Very_Active,0,78,Yes,No
Boxer,Medium,?,10,55,?,Very_Active,Wet_food,Hills_Science,6,Yes,Yes,No,12,3,Moderate,2,77,Yes,No
Siberian_Husky,Medium,Female,2,54,?,?,Hard_food,Wellness,3,Yes,No,Yes,8,2,Moderate,3,55,Yes,No
Beagle,Small,Male,5,65,?,Active,Special_diet,?,2,Yes,Yes,No,11,1,Low,0,71,Yes,Yes
Australian_Shepherd,Medium,Male,2,66,Neutered,Very_Active,Home_cooked,Special,2,Yes,No,No,11,1,?,2,87,Yes,Yes
Labrador_Retriever,Large,Female,8,37,?,Very_Active,Hard_food,Royal_Canin,5,No,Yes,?,12,2,?,1,60,Yes,Yes
Siberian_Husky,Medium,Female,1,55,Spayed,Low,Special_diet,Iams,?,?,No,No,10,3,Low,3,?,Yes,Yes
